,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Auntie Solutions Oy,04.01.2016,
1,Y-tunnus,2734094-5,,
2,Kotipaikka,Helsinki,04.01.2016,
3,Yritysmuoto,Osakeyhtiö,04.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.01.2016,,
6,Viimeisin rekisteröintiajankohta,01.06.2022,01.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.01.2016,,
8,Yrityksen tila,Rekisterissä,04.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.02.2022,
11,Yhteystiedot,,29.12.2020,
12,Postiosoite,"c/o Workery West, 6th floor  Firdonkatu 2  00520  Helsinki  Suomi",,
13,Käyntiosoite,"c/o Workery West, 6th floor  Firdonkatu 2  00520  Helsinki  Suomi",,
14,Puhelin,"0503805602, 0503805602",,
15,Sähköposti,mervi.lamminen(a)auntie.fi,,
16,Www,http://www.auntie.fi,,
