,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Borni Oy,06.02.2015,
1,Y-tunnus,2669681-9,,
2,Kotipaikka,Turku,06.02.2015,
3,Yritysmuoto,Osakeyhtiö,06.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.02.2015,,
6,Viimeisin rekisteröintiajankohta,27.01.2023,27.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.02.2015,,
8,Yrityksen tila,Rekisterissä,06.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.01.2023,
11,Yhteystiedot,,02.11.2022,
12,Postiosoite,Leinikkikatu 4 C 21  20740  Turku  Suomi,,
13,Käyntiosoite,Leinikkikatu 4 C 21  20740  Turku  Suomi,,
14,Puhelin,"0442999444, 0442999444",,
15,Sähköposti,bornioy(a)gmail.com,,
16,Www,http://www.borni.fi,,
