,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Technoautomat Oy,15.05.2015,
1,Y-tunnus,2688994-4,,
2,Kotipaikka,Helsinki,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,01.01.2020,
12,Postiosoite,c/o Likon Oy  Itälahdenkatu 22 A  00210  Helsinki  Suomi,,
13,Käyntiosoite,c/o Likon Oy  Itälahdenkatu 22 A  00210  Helsinki  Suomi,,
14,Puhelin,04577314990,,
