,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KodeGood Oy,21.05.2015,
1,Y-tunnus,2689773-3,,
2,Kotipaikka,Jyväskylä,21.05.2015,
3,Yritysmuoto,Osakeyhtiö,21.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.05.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.05.2015,,
8,Yrityksen tila,Rekisterissä,21.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.08.2020,
11,Yhteystiedot,,02.08.2019,
12,Postiosoite,c/o KodeGood Oy  Pölkkyojantie 122  41940  Vesanka  Suomi,,
