,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KataKoski Oy,03.02.2016,
1,Y-tunnus,2738253-9,,
2,Kotipaikka,Ylöjärvi,03.02.2016,
3,Yritysmuoto,Osakeyhtiö,03.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2016,,
8,Yrityksen tila,Rekisterissä,03.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,01.12.2021,
12,Postiosoite,Niittykatu 7 A 8  02200  Espoo  Suomi,,
13,Käyntiosoite,Niittykatu 7 A 8  02200  Espoo  Suomi,,
14,Puhelin,"0505997824, 0505997824",,
15,Sähköposti,katariina(a)katakoski.fi,,
16,Www,http://www.katakoski.fi,,
