,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KontioMehu Oy,30.10.2015,
1,Y-tunnus,2716298-2,,
2,Kotipaikka,Kontiolahti,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,29.06.2022,29.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,30.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.10.2015,
12,Postiosoite,Lääsöntie 7  80710  Lehmo  Suomi,,
13,Käyntiosoite,Uilonpurontie 25  80710  Lehmo  Suomi,,
14,Puhelin,0407534191,,
15,Sähköposti,pasi.kiiskinen(a)kontiomehu.fi,,
16,Www,http://www.kontiomehu.fi,,
