,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JN Company Oy,13.07.2015,
1,Y-tunnus,2696941-8,,
2,Kotipaikka,Helsinki,13.07.2015,
3,Yritysmuoto,Osakeyhtiö,13.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.07.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2021,16.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,13.07.2015,,
8,Yrityksen tila,Rekisterissä,13.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.04.2017,
12,Postiosoite,Kaivonkatsojantie 5 A 17  00980  Helsinki  Suomi,,
