,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ErgonoVita Oy,25.02.2015,
1,Y-tunnus,2677354-6,,
2,Kotipaikka,Oulu,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,30.01.2023,30.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.01.2023,
11,Yhteystiedot,,02.11.2020,
12,Postiosoite,Perhotie 4 A 3  90810  Kiviniemi  Suomi,,
13,Käyntiosoite,Hallituskatu 25  90100  Oulu  Suomi,,
14,Puhelin,040-7278938,,
