,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aggone Oy,30.10.2015,
1,Y-tunnus,2720021-3,,
2,Kotipaikka,Helsinki,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,30.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.05.2021,
11,Yhteystiedot,,23.10.2015,
12,Postiosoite,Kanervatie 14 B  02160  Espoo  Suomi,,
