,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Autowholesale Automotive Finland Oy,05.10.2015,
1,Y-tunnus,2706208-4,,
2,Kotipaikka,Helsinki,26.02.2019,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,24.11.2022,24.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,07.12.2022,
12,Postiosoite,Äyritie 12  01510  Vantaa  Suomi,,
13,Käyntiosoite,Äyritie 12  01510  Vantaa  Suomi,,
14,Puhelin,0103264404,,
15,Sähköposti,operations.fi(a)auto1.com,,
