,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Resum Lastensuojelupalvelut Oy,27.01.2015,
1,Y-tunnus,2666139-2,,
2,Kotipaikka,Naantali,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,28.08.2017,
12,Postiosoite,Orvokkikatu 7  21110  Naantali  Suomi,,
13,Käyntiosoite,Luostarinkatu 1  21100  Naantali  Suomi,,
14,Puhelin,"0449794461, 0449794461",,
15,Sähköposti,sanna.talvio(a)resum.fi,,
16,Www,http://www.resum.fi,,
