,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Blancco Technology Group IP Oy,31.10.2016,
1,Y-tunnus,2715884-4,,
2,Kotipaikka,Joensuu,31.10.2016,
3,Yritysmuoto,Osakeyhtiö,31.10.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.10.2016,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.10.2016,,
8,Yrityksen tila,Rekisterissä,31.10.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,23.08.2017,
12,Postiosoite,Länsikatu 15  80110  Joensuu  Suomi,,
13,Käyntiosoite,Länsikatu 15  80110  Joensuu  Suomi,,
14,Puhelin,0207433850,,
