,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vieskan Maarakennus Oy,15.10.2015,
1,Y-tunnus,2715434-1,,
2,Kotipaikka,Alavieska,15.10.2015,
3,Yritysmuoto,Osakeyhtiö,15.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.10.2015,,
6,Viimeisin rekisteröintiajankohta,07.09.2022,07.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.10.2015,,
8,Yrityksen tila,Rekisterissä,15.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,10.09.2019,
12,Postiosoite,Järvitie 134  85200  Alavieska  Suomi,,
13,Käyntiosoite,Järvitie 134  85200  Alavieska  Suomi,,
14,Puhelin,"040 8435989, 044 0102446",,
