,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JMI Rakennus Oy,19.04.2016,
1,Y-tunnus,2731334-9,,
2,Kotipaikka,Vantaa,19.04.2016,
3,Yritysmuoto,Osakeyhtiö,19.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.04.2016,,
6,Viimeisin rekisteröintiajankohta,18.05.2023,18.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.04.2016,,
8,Yrityksen tila,Rekisterissä,19.04.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.05.2023,
11,Yhteystiedot,,05.04.2016,
12,Postiosoite,Aapramintie 4 B 34  01610  Vantaa  Suomi,,
13,Käyntiosoite,Aapramintie 4 B 34  01610  Vantaa  Suomi,,
