,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Solar Water Solutions Oy,15.05.2015,
1,Y-tunnus,2689917-3,,
2,Kotipaikka,Espoo,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,29.09.2022,29.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,06.09.2021,
12,Postiosoite,Keilaranta 1  02150  Espoo  Suomi,,
13,Käyntiosoite,Keilaranta 1  02150  Espoo  Suomi,,
14,Puhelin,+358 9 3780 2399,,
15,Sähköposti,hello(a)solarwatersolutions.fi,,
16,Www,http://www.solarwatersolutions.fi,,
