,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Alasin,12.02.2016,
1,Y-tunnus,2735621-8,,
2,Kotipaikka,Joensuu,12.02.2016,
3,Yritysmuoto,Osakeyhtiö,12.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.02.2016,,
6,Viimeisin rekisteröintiajankohta,19.08.2022,19.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.02.2016,,
8,Yrityksen tila,Rekisterissä,12.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.05.2022,
11,Yhteystiedot,,20.10.2021,
12,Postiosoite,c/o Karjalan Tilipalvelu Oy  Itäranta 12  80100  Joensuu  Suomi,,
13,Käyntiosoite,Itäranta 12  80100  Joensuu  Suomi,,
14,Puhelin,0104238440,,
15,Sähköposti,asiakaspalvelu(a)karjalantilipalvelu.fi,,
