,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Prometec Tools Oy,01.09.2015,
1,Y-tunnus,2706965-7,,
2,Kotipaikka,Kajaani,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.05.2022,16.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,27.08.2015,
12,Postiosoite,Tehdaskatu 15 P 23  87100  Kajaani  Suomi,,
13,Käyntiosoite,Tehdaskatu 15 C 31  87100  Kajaani  Suomi,,
