,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ollikainen Automotive Oy,26.05.2015,
1,Y-tunnus,2688626-8,,
2,Kotipaikka,Oulu,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
8,Yrityksen tila,Rekisterissä,26.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.08.2019,
11,Yhteystiedot,,11.11.2020,
12,Postiosoite,Kallisenhaara 3  90400  Oulu  Suomi,,
13,Käyntiosoite,Kallisenhaara 3  90400  Oulu  Suomi,,
14,Puhelin,010 425 4700,,
15,Sähköposti,info(a)ollikainen.fi,,
16,Www,http://www.ollikainen.fi,,
