,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ryokan Oy,08.09.2015,
1,Y-tunnus,2705969-4,,
2,Kotipaikka,Kirkkonummi,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.11.2022,16.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.05.2022,
11,Yhteystiedot,,21.08.2015,
12,Postiosoite,Tanskarlantie 9  02420  Jorvas  Suomi,,
13,Puhelin,09 29599301,,
14,Faksi,09 29599250,,
