,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NV Invest Oy,13.05.2015,
1,Y-tunnus,2685113-7,,
2,Kotipaikka,Hyvinkää,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.05.2015,
12,Postiosoite,Avainkierto 2  05840  Hyvinkää  Suomi,,
13,Käyntiosoite,Avainkierto 2  05840  Hyvinkää  Suomi,,
