,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NOMESA OY,29.12.2017,
1,Y-tunnus,2701173-8,,
2,Kotipaikka,Kokkola,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.06.2022,21.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,17.11.2021,
12,Postiosoite,Ruistie 54  67100  Kokkola  Suomi,,
13,Käyntiosoite,Ruistie 54  67600  Kokkola  Suomi,,
14,Puhelin,"050 4015207, 050 4015207",,
15,Sähköposti,nomesaoy(a)outlook.com,,
