,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Insinööritoimisto Milan Oy,22.01.2015,
1,Y-tunnus,2666032-2,,
2,Kotipaikka,Turku,22.01.2015,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,13.01.2015,
12,Postiosoite,Vähäheikkiläntie 56 C 10  20810  Turku  Suomi,,
13,Käyntiosoite,Vähäheikkiläntie 56 C 10  20810  Turku  Suomi,,
14,Puhelin,"022546472, 0503444228",,
15,Sähköposti,minna.milan(a)milan.fi,,
