,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Etelä-Suomen Vuokra-asunnot Oy,07.05.2015,
1,Y-tunnus,2679453-1,,
2,Kotipaikka,Hämeenlinna,07.05.2015,
3,Yritysmuoto,Osakeyhtiö,07.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.05.2015,,
6,Viimeisin rekisteröintiajankohta,05.10.2022,05.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.05.2015,,
8,Yrityksen tila,Rekisterissä,07.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.03.2015,
12,Postiosoite,c/o Ahonen A. Hämeen ja Uud. Vuokr  Tuijatie 3  13300  Hämeenlinna  Suomi,,
13,Käyntiosoite,c/o Ahonen A. Hämeen ja Uud. Vuokr  Tuijatie 3  13300  Hämeenlinna  Suomi,,
14,Puhelin,"0445359400, 0415359400",,
15,Sähköposti,domus.tavast(a)gmail.com,,
