,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hemi Rakennus Oy,16.11.2015,
1,Y-tunnus,2723518-4,,
2,Kotipaikka,Lappeenranta,16.11.2015,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
8,Yrityksen tila,Rekisterissä,16.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.01.2020,
11,Yhteystiedot,,09.11.2015,
12,Postiosoite,Katajakatu 19 A 5  53810  Lappeenranta  Suomi,,
