,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vaitape Oy,22.04.2015,
1,Y-tunnus,2684745-3,,
2,Kotipaikka,Helsinki,22.04.2015,
3,Yritysmuoto,Osakeyhtiö,22.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.10.2022,13.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.04.2015,,
8,Yrityksen tila,Rekisterissä,22.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.10.2022,
11,Yhteystiedot,,14.04.2020,
12,Postiosoite,c/o Castrén & Snellman  PL 233  00131  Helsinki  Suomi,,
13,Käyntiosoite,c/o Castrén & Snellman  Eteläesplanadi 14  00130  Helsinki  Suomi,,
