,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuopion TF Oy,27.02.2015,
1,Y-tunnus,2675039-5,,
2,Kotipaikka,Kuopio,27.02.2015,
3,Yritysmuoto,Osakeyhtiö,27.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.02.2015,,
6,Viimeisin rekisteröintiajankohta,31.12.2022,31.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.02.2015,,
8,Yrityksen tila,Rekisterissä,27.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,11.02.2015,
12,Postiosoite,Puijonkatu 37  70110  Kuopio  Suomi,,
13,Käyntiosoite,Puijonkatu 37  70110  Kuopio  Suomi,,
