,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hoppas Hoppas Oy,11.02.2015,
1,Y-tunnus,2668678-4,,
2,Kotipaikka,Helsinki,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
8,Yrityksen tila,Rekisterissä,11.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.09.2019,
11,Yhteystiedot,,17.01.2019,
12,Postiosoite,PL 7  00641  Helsinki  Suomi,,
13,Puhelin,0405680607,,
14,Sähköposti,info(a)hoppashoppas.com,,
15,Www,http://www.hoppashoppas.com,,
