,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mailia Oy,17.02.2016,
1,Y-tunnus,2738638-8,,
2,Kotipaikka,Kouvola,17.02.2016,
3,Yritysmuoto,Osakeyhtiö,17.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2016,,
8,Yrityksen tila,Rekisterissä,17.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
11,Yhteystiedot,,07.12.2017,
12,Postiosoite,Aarnikatu 15  15230  Lahti  Suomi,,
13,Käyntiosoite,Aarnikatu 15  15230  Lahti  Suomi,,
14,Puhelin,0400-555705,,
15,Sähköposti,mailia(a)mailia.fi,,
16,Www,http://www.mailia.fi,,
