,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bemax Oy,27.05.2015,
1,Y-tunnus,2689535-9,,
2,Kotipaikka,Helsinki,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2023,12.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.01.2021,
11,Yhteystiedot,,19.12.2018,
12,Postiosoite,c/o VAIHTOAUTOMAA  Tiilipojanlenkki 4  01720  Vantaa  Suomi,,
13,Www,http://www.vaihtoautomaa.com,,
