,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tamora Muutosmuotoilu Oy,02.06.2015,
1,Y-tunnus,2690216-8,,
2,Kotipaikka,Helsinki,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.06.2022,
11,Yhteystiedot,,05.01.2018,
12,Postiosoite,PL 195  00531  Helsinki  Suomi,,
13,Käyntiosoite,Paasivuorenkatu 8 A 1  00530  Helsinki  Suomi,,
14,Puhelin,050 3315755,,
15,Sähköposti,tom.hagelberg(a)tamora.fi,,
16,Www,http://tamoramuutosmuotoilu.fi,,
