,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Madmar Services Oy,12.08.2015,
1,Y-tunnus,2701971-3,,
2,Kotipaikka,Nurmijärvi,12.08.2015,
3,Yritysmuoto,Osakeyhtiö,12.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.08.2015,,
6,Viimeisin rekisteröintiajankohta,04.12.2019,04.12.2019,
7,Yrityksen tiedot järjestelmässä alkaen,12.08.2015,,
8,Yrityksen tila,Rekisterissä,12.08.2015,
9,Yrityksen tilanne,Konkurssissa,04.12.2019,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,04.08.2020,
13,Postiosoite,PL 147  01801  Klaukkala  Suomi,,
14,Puhelin,0400479354,,
15,Sähköposti,info(a)madmar.fi,,
