,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Workshop Finland Oy,01.03.2015,
1,Y-tunnus,2669911-2,,
2,Kotipaikka,Helsinki,01.03.2015,
3,Yritysmuoto,Osakeyhtiö,01.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.03.2015,,
6,Viimeisin rekisteröintiajankohta,28.02.2023,28.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2015,,
8,Yrityksen tila,Rekisterissä,01.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.03.2022,
12,Postiosoite,c/o Oy Tuokko Ltd  Paciuksenkatu 25  00270  Helsinki  Suomi,,
13,Puhelin,+4684420030,,
14,Sähköposti,receptionen(a)work-shop.se,,
