,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TMV Power Oy,10.03.2015,
1,Y-tunnus,2679019-4,,
2,Kotipaikka,Ylivieska,10.03.2015,
3,Yritysmuoto,Osakeyhtiö,10.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.03.2015,,
6,Viimeisin rekisteröintiajankohta,08.07.2022,08.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.03.2015,,
8,Yrityksen tila,Rekisterissä,10.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.09.2019,
11,Yhteystiedot,,27.01.2021,
12,Postiosoite,Rajatorpantie 8  01600  Vantaa  Suomi,,
13,Käyntiosoite,Rajatorpantie 8  01600  Vantaa  Suomi,,
