,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Etelä-Kymenlaakson aikuiskoulutus Oy,08.09.2015,
1,Y-tunnus,2705331-3,,
2,Kotipaikka,Kotka,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,23.01.2023,23.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,19.08.2015,
12,Postiosoite,Kymenlaaksonkatu 29  48100  Kotka  Suomi,,
13,Käyntiosoite,Kymenlaaksonkatu 29  48100  Kotka  Suomi,,
14,Puhelin,0103959000,,
15,Faksi,0103959010,,
16,Sähköposti,etunimi.sukunimi(a)ekami.fi,,
17,Www,http://www.ekami.fi,,
