,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VideoPro-Kanto Oy,27.01.2016,
1,Y-tunnus,2735322-8,,
2,Kotipaikka,Hyvinkää,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.05.2023,11.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,10.01.2016,
12,Postiosoite,Sallisenkatu 22  05830  Hyvinkää  Suomi,,
13,Käyntiosoite,Sallisenkatu 22  05830  Hyvinkää  Suomi,,
14,Puhelin,"0405125479, 0405125479",,
15,Sähköposti,email(a)videopro-kanto.com,,
16,Www,http://www.videopro-kanto.com,,
