,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AERIALFIT OY,02.02.2016,
1,Y-tunnus,2734910-6,,
2,Kotipaikka,Lohja,02.02.2016,
3,Yritysmuoto,Osakeyhtiö,02.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2016,,
6,Viimeisin rekisteröintiajankohta,03.05.2023,03.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2016,,
8,Yrityksen tila,Rekisterissä,02.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.05.2020,
11,Yhteystiedot,,05.10.2021,
12,Postiosoite,Selänteenkatu 1 A 3  08100  Lohja  Suomi,,
13,Käyntiosoite,c/o AerialFit Oy  Karjalankatu 2 D  08150  Lohja  Suomi,,
14,Puhelin,0409678141,,
15,Sähköposti,studioflolohja(a)gmail.com,,
