,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Laiturikauppa Oy,09.02.2015,
1,Y-tunnus,2672274-9,,
2,Kotipaikka,Mynämäki,09.02.2015,
3,Yritysmuoto,Osakeyhtiö,09.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2015,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2015,,
8,Yrityksen tila,Rekisterissä,09.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,13.12.2022,
12,Postiosoite,Ulpukkasuontie 5  20250  Turku  Suomi,,
13,Käyntiosoite,Ulpukkasuontie 5  20250  Turku  Suomi,,
14,Puhelin,"0405868496, 0405868496",,
15,Sähköposti,ville(a)suomenlaiturikauppa.fi,,
16,Www,http://www.suomenlaiturikauppa.fi,,
