,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tärpäntikkeli Oy,09.02.2016,
1,Y-tunnus,2736681-1,,
2,Kotipaikka,Ähtäri,09.02.2016,
3,Yritysmuoto,Osakeyhtiö,09.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2016,,
6,Viimeisin rekisteröintiajankohta,14.06.2023,14.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2016,,
8,Yrityksen tila,Rekisterissä,09.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.06.2020,
11,Yhteystiedot,,12.03.2016,
12,Postiosoite,Lehtimäentie 1750  63660  Ähtärinranta  Suomi,,
13,Puhelin,040 5530977,,
14,Sähköposti,tarpantikkeli(a)suomi24.fi,,
