,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hyperblue Oy,09.01.2020,
1,Y-tunnus,2670061-1,,
2,Kotipaikka,Lempäälä,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,24.03.2022,24.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.04.2021,
11,Yhteystiedot,,26.01.2015,
12,Postiosoite,Puutarhatie 1  37500  Lempäälä  Suomi,,
13,Käyntiosoite,Puutarhatie 1  37500  Lempäälä  Suomi,,
