,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Accomodus Oy,21.04.2015,
1,Y-tunnus,2685091-9,,
2,Kotipaikka,Helsinki,21.04.2015,
3,Yritysmuoto,Osakeyhtiö,21.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2015,,
6,Viimeisin rekisteröintiajankohta,25.02.2023,25.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.04.2015,,
8,Yrityksen tila,Rekisterissä,21.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,18.08.2017,
12,Postiosoite,Tervalammenkatu 6  70840  Kuopio  Suomi,,
13,Käyntiosoite,Tervalammenkatu 6  70840  Kuopio  Suomi,,
