,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotorak Oy,13.12.2019,
1,Y-tunnus,2704903-1,,
2,Kotipaikka,Vantaa,13.12.2019,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
8,Yrityksen tila,Rekisterissä,19.08.2015,
9,Yrityksen tilanne,Konkurssissa,09.11.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,24.08.2020,
12,Yhteystiedot,,13.07.2021,
13,Postiosoite,Vallaantie 23  08700  Lohja  Suomi,,
14,Puhelin,0443440489,,
15,Sähköposti,yhteys(a)pinnoitusmestarit.fi,,
16,Www,http://www.pinnoitusmestarit.fi,,
