,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Evjek Oy,17.06.2015,
1,Y-tunnus,2693887-3,,
2,Kotipaikka,Lahti,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.04.2020,
11,Yhteystiedot,,29.04.2018,
12,Postiosoite,Katajakatu 3 A 1  15210  Lahti  Suomi,,
13,Käyntiosoite,Katajakatu 3 A 1  15210  Lahti  Suomi,,
14,Puhelin,0504086820,,
15,Sähköposti,sami(a)evjek.fi,,
16,Www,http://www.evjek.fi,,
