,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuspalvelu Tossavainen Oy,10.04.2015,
1,Y-tunnus,2680384-8,,
2,Kotipaikka,Joensuu,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.07.2019,
12,Postiosoite,Mutalantie 19  80100  Joensuu  Suomi,,
13,Käyntiosoite,Mutalantie 19  80100  Joensuu  Suomi,,
14,Puhelin,0415443702,,
15,Sähköposti,eetu(a)rptossavainen.fi,,
16,Www,http://www.rptossavainen.fi,,
