,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Foppa FIN Feeder I Oy,25.01.2021,
1,Y-tunnus,2706973-7,,
2,Kotipaikka,Helsinki,27.08.2015,
3,Yritysmuoto,Osakeyhtiö,27.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.08.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.08.2015,,
8,Yrityksen tila,Rekisterissä,27.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2022,
11,Yhteystiedot,,01.04.2023,
12,Postiosoite,Siltasaarenkatu 8-10  00530  Helsinki  Suomi,,
13,Käyntiosoite,Salomonkatu 17 B  00100  Helsinki  Suomi,,
