,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pukkilan Kala Oy,29.10.2015,
1,Y-tunnus,2720510-2,,
2,Kotipaikka,Pukkila,29.10.2015,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2022,15.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
8,Yrityksen tila,Rekisterissä,29.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2020,
11,Yhteystiedot,,27.10.2015,
12,Postiosoite,Pajatie 3  07560  Pukkila  Suomi,,
13,Puhelin,0449238029,,
14,Sähköposti,pukkilankala(a)gmail.com,,
