,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuori Oy,04.08.2015,
1,Y-tunnus,2684703-1,,
2,Kotipaikka,Espoo,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.12.2022,16.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,09.02.2022,
12,Postiosoite,Nihtisillantie 3  02630  Espoo  Suomi,,
13,Käyntiosoite,Nihtisillantie 3  02630  Espoo  Suomi,,
14,Puhelin,010 337 1700,,
15,Sähköposti,info(a)kuori.tech,,
16,Www,http://www.kuori.tech,,
