,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jarkus Design Oy,01.10.2015,
1,Y-tunnus,2707575-8,,
2,Kotipaikka,Salo,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,02.07.2022,02.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.04.2020,
11,Yhteystiedot,,30.08.2015,
12,Postiosoite,Korjärventie 68  25520  Perniö As  Suomi,,
13,Käyntiosoite,Korjärventie 68  25520  Perniö As  Suomi,,
14,Puhelin,040-5457346,,
15,Sähköposti,saila.halonen(a)jarkusdesign.fi,,
16,Www,http://www.jarkusdesign.fi,,
