,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fibaco Oy,06.02.2015,
1,Y-tunnus,2671892-6,,
2,Kotipaikka,Helsinki,06.02.2015,
3,Yritysmuoto,Osakeyhtiö,06.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.07.2022,25.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.02.2015,,
8,Yrityksen tila,Rekisterissä,06.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.07.2022,
11,Yhteystiedot,,02.02.2021,
12,Postiosoite,Pieni Roobertinkatu 11  00130  Helsinki  Suomi,,
13,Käyntiosoite,Pieni Roobertinkatu 11  00130  Helsinki  Suomi,,
14,Puhelin,010 583 3777,,
15,Sähköposti,info(a)fibacogroup.com,,
