,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Former Oy,03.12.2015,
1,Y-tunnus,2728069-8,,
2,Kotipaikka,Helsinki,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2023,
11,Yhteystiedot,,27.08.2020,
12,Postiosoite,Sjöströmintie 3 A  00570  Helsinki  Suomi,,
13,Käyntiosoite,Sjöströmintie 3 A  00570  Helsinki  Suomi,,
14,Sähköposti,office.former(a)gmail.com,,
15,Www,http://www.former.fi,,
