,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Motidem Oy,22.10.2015,
1,Y-tunnus,2718042-7,,
2,Kotipaikka,Espoo,22.10.2015,
3,Yritysmuoto,Osakeyhtiö,22.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2022,10.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.10.2015,,
8,Yrityksen tila,Rekisterissä,22.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.08.2019,
11,Yhteystiedot,,15.10.2015,
12,Postiosoite,Kotitontuntie 14 B 5  02200  Espoo  Suomi,,
