,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mörknässkogens Wind Ab,24.04.2015,
1,Y-tunnus,2685896-1,,
2,Kotipaikka,Vöyri,24.04.2015,
3,Yritysmuoto,Osakeyhtiö,24.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.04.2015,,
6,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.04.2015,,
8,Yrityksen tila,Rekisterissä,24.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.03.2022,
11,Yhteystiedot,,06.10.2022,
12,Postiosoite,c/o OX2 TCM AB filial i Finland  Sepänkatu 20  90100  Oulu  Suomi,,
