,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kognitiivinen käyttäytymisterapiakeskus Arvo Tampere Oy,01.09.2015,
1,Y-tunnus,2704966-4,,
2,Kotipaikka,Tampere,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,22.06.2022,22.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,30.09.2020,
12,Postiosoite,c/o KKT-keskus Arvo Oy  Linnankatu 18  20100  Turku  Suomi,,
13,Käyntiosoite,Kuninkaankatu 26 B  33200  Tampere  Suomi,,
14,Puhelin,"020 735 4750, 040 521 0570",,
15,Sähköposti,info(a)kktarvo.fi,,
16,Www,http://www.kktkeskusarvo.fi,,
