,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Peltiliike Vänskä Oy,20.02.2017,
1,Y-tunnus,2695495-3,,
2,Kotipaikka,Kontiolahti,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,20.02.2017,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2023,25.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.02.2020,
11,Yhteystiedot,,14.04.2020,
12,Postiosoite,Helatie 24  80100  Joensuu  Suomi,,
13,Käyntiosoite,Helatie 24  80100  Joensuu  Suomi,,
14,Puhelin,0504142584,,
15,Sähköposti,toimisto(a)peltiliikevanska.fi,,
16,Www,http://www.peltiliikevanska.fi,,
