,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Maskun Vesihuolto Oy,02.12.2015,
1,Y-tunnus,2727230-5,,
2,Kotipaikka,Masku,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.08.2019,
11,Yhteystiedot,,01.01.2022,
12,Postiosoite,Myllymäentie 9  21250  Masku  Suomi,,
13,Käyntiosoite,Myllymäentie 9  21250  Masku  Suomi,,
