,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MM Survey Oy,03.07.2015,
1,Y-tunnus,2695565-7,,
2,Kotipaikka,Espoo,03.07.2015,
3,Yritysmuoto,Osakeyhtiö,03.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.07.2015,,
6,Viimeisin rekisteröintiajankohta,27.08.2022,27.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.07.2015,,
8,Yrityksen tila,Rekisterissä,03.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.12.2019,
11,Yhteystiedot,,16.12.2020,
12,Postiosoite,Porkkatie 15  09220  Sammatti  Suomi,,
13,Käyntiosoite,Porkkatie 15  09220  Sammatti  Suomi,,
14,Puhelin,0406706200,,
15,Sähköposti,mikk(a)mmsurvey.fi,,
16,Www,http://www.mmsurvey.fi,,
