,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Divien Oy,19.11.2015,
1,Y-tunnus,2725113-3,,
2,Kotipaikka,Masku,19.11.2015,
3,Yritysmuoto,Osakeyhtiö,19.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.11.2015,,
6,Viimeisin rekisteröintiajankohta,15.06.2022,15.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.11.2015,,
8,Yrityksen tila,Rekisterissä,19.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.07.2021,
11,Yhteystiedot,,24.01.2019,
12,Postiosoite,Karhunkuja 1  21250  Masku  Suomi,,
13,Puhelin,"040-7251893, 040-7251893",,
14,Sähköposti,hello(a)divien.fi,,
