,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tikitassu Oy,27.10.2015,
1,Y-tunnus,2718096-1,,
2,Kotipaikka,Kirkkonummi,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.04.2020,
12,Postiosoite,Teollisuustie 7  02880  Veikkola  Suomi,,
13,Käyntiosoite,Teollisuustie 7  02880  Veikkola  Suomi,,
14,Puhelin,0405453098,,
15,Sähköposti,heidi(a)tassutin.fi,,
16,Www,http://www.tassutin.fi,,
