,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Timanttityö J-P Oy,22.01.2015,
1,Y-tunnus,2665058-9,,
2,Kotipaikka,Mäntsälä,22.01.2015,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.04.2020,
11,Yhteystiedot,,07.12.2017,
12,Postiosoite,Lukontie 411  04740  Sälinkää  Suomi,,
13,Käyntiosoite,Lukontie 411  04740  Sälinkää  Suomi,,
14,Puhelin,0400508406,,
15,Sähköposti,juhapekka.lindberg(a)gmail.com,,
