,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TTM-Konepalvelut Oy,29.04.2015,
1,Y-tunnus,2683440-9,,
2,Kotipaikka,Lohja,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,23.04.2022,23.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,31.05.2022,
12,Postiosoite,Pappilankuja 29  09120  Karjalohja  Suomi,,
13,Puhelin,0449754042,,
14,Sähköposti,info(a)ttm-konepalvelut.fi,,
15,Www,http://www.ttm-konepalvelut.fi,,
