,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mallikas Oy,11.03.2016,
1,Y-tunnus,2738918-3,,
2,Kotipaikka,Uusikaupunki,11.03.2016,
3,Yritysmuoto,Osakeyhtiö,11.03.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.03.2016,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.03.2016,,
8,Yrityksen tila,Rekisterissä,11.03.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,25.01.2023,
12,Postiosoite,Varastopolku 4  23500  Uusikaupunki  Suomi,,
13,Käyntiosoite,Varastopolku 4  23500  Uusikaupunki  Suomi,,
