,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Obetus Oy,09.02.2016,
1,Y-tunnus,2737445-9,,
2,Kotipaikka,Helsinki,09.02.2016,
3,Yritysmuoto,Osakeyhtiö,09.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2016,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2016,,
8,Yrityksen tila,Rekisterissä,09.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.02.2021,
11,Yhteystiedot,,01.03.2021,
12,Postiosoite,Tasankotie 10 B 13  00730  Helsinki  Suomi,,
13,Puhelin,+358440700697,,
14,Sähköposti,juha-matti.pakka(a)obetus.fi,,
15,Www,http://www.obetus.fi,,
