,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rääkkylän Sijoitus Oy,05.10.2015,
1,Y-tunnus,2713435-9,,
2,Kotipaikka,Rääkkylä,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.06.2022,
11,Yhteystiedot,,24.09.2015,
12,Postiosoite,Kinnulantie 1  82300  Rääkkylä  Suomi,,
13,Käyntiosoite,Kinnulantie 1  82300  Rääkkylä  Suomi,,
14,Puhelin,04001053001,,
15,Sähköposti,raakkyla(a)raakkyla.fi,,
