,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Samba Food Oy,19.02.2015,
1,Y-tunnus,2668535-1,,
2,Kotipaikka,Helsinki,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.03.2020,
11,Yhteystiedot,,28.09.2021,
12,Postiosoite,c/o Ravintola Minmax  Sinimäentie 8 B  02630  Espoo  Suomi,,
13,Käyntiosoite,c/o Ravintola Minmax  Sinimäentie 8 B  02630  Espoo  Suomi,,
14,Puhelin,"050-3232200, +358401246700",,
15,Sähköposti,info(a)minmax.fi,,
16,Www,http://www.minmax.fi,,
