,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kotileipomo Lähtevänoja Oy,01.08.2015,
1,Y-tunnus,2701882-5,,
2,Kotipaikka,Rovaniemi,01.08.2015,
3,Yritysmuoto,Osakeyhtiö,01.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.08.2015,,
6,Viimeisin rekisteröintiajankohta,28.09.2022,28.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.08.2015,,
8,Yrityksen tila,Rekisterissä,01.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.09.2019,
11,Yhteystiedot,,24.07.2015,
12,Postiosoite,Ulkulanti 414  97670  Kivitaipale  Suomi,,
13,Käyntiosoite,Ulkulanti 414  97670  Kivitaipale  Suomi,,
14,Puhelin,"016-386140, 0400-124097",,
15,Sähköposti,posti(a)kotileipomolahtevanoja.fi,,
16,Www,http://www.kotileipomolahtevanoja.fi,,
